XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: February 2013,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,02/2013,01/2013,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,926.8999754299999,946.929821169,-0.021152407803856965,0.09221789287081388,13643.792000000001,3.51635
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,766.2938549739999,684.420766954,0.1196239096957481,0.07623908350280462,3949.6694999999995,5.5828
iShares EURO STOXX 50,IE0008471009,iShares,Full Replication,Distributing,494.497882701,562.91614902,-0.12154255378551804,0.04919792208496931,4820.187,5.30995
ETFlab DAX,DE000ETFL011,ETFlab,Full Replication,Accumulating,325.37434334500006,441.59405297,-0.2631822345508249,0.032371709065566426,656.1113748600001,4.1183
db x-trackers DAX ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,223.988011824,268.245415125,-0.16498847997225397,0.02228471574740284,6787.5918155248,4.4655
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,207.23308531200001,221.717346711,-0.06532759666242838,0.020617757004173634,2076.4035,9.85685
db x-trackers ShortDAX Daily ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,199.84362081700002,144.15395970699998,0.38632071726085093,0.019882574284100236,449.19126384469996,5.7808
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,182.624656565,156.70128767199998,0.16543175412356304,0.018169448118571248,1048.1205,8.70865
iShares MSCI Japan Monthly EUR Hedged,DE000A1H53P0,iShares,Optimised,Accumulating,165.66424496000002,171.469422807,-0.03385546969230824,0.016482045527251493,734.35389427,14.2469
iShares S&P 500,DE0002643889,iShares,Full Replication,Distributing,162.045608067,201.95812724799998,-0.19762769503199207,0.016122024944467205,8818.68350135,4.0557
ETFlab EURO STOXX 50 ,DE000ETFL029,ETFlab,Full Replication,Distributing,152.837615119,209.87559749399998,-0.2717704347530475,0.015205915623350925,718.0698771799999,6.2858
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,149.793924474,110.325401947,0.35774646482557615,0.01490309682383343,242.20399,8.4332
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,121.83714321,192.525752481,-0.36716443571867685,0.012121658127149562,418.275,16.8291
ETFlab DAX (Preisindex),DE000ETFL060,ETFlab,Full Replication,Distributing,117.452786207,110.83171076800001,0.05973990109075955,0.011685455543130193,300.62033539,6.63115
db x-trackers EURO STOXX 50 ETF,LU0274211217,db X-trackers,Swap-based,Distributing,117.147148177,145.61499500099998,-0.19550079182301572,0.011655047412959824,1352.9996622968,6.4933
Lyxor ETF DAX,LU0252633754,Lyxor ETF,Swap-based,Accumulating,115.101182725,165.34477075299998,-0.3038716483090734,0.011451492954149536,633.8158536,4.9704
iShares MSCI Emerging Markets,DE000A0HGZT7,iShares,Optimised,Distributing,111.549757367,186.878986932,-0.4030909563546071,0.01109815929152774,5674.43308525,10.74395
db x-trackers EURO STOXX 50 ETF,LU0380865021,db X-trackers,Swap-based,Accumulating,111.102282216,118.23690100200001,-0.060341726868156975,0.011053639692184643,901.9275659584,6.8894
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,106.866724273,235.335651746,-0.5458965801393225,0.010632241225263229,2884.437357257567,9.73625
iShares Markit iBoxx EURO Corporate Bond,DE0002511243,iShares,Optimised,Distributing,93.59552608300001,91.314318324,0.024981928364244732,0.00931188092167707,3271.30369498,7.15805
ETFX DAX 2x Short Fund (ShortDAX x2),DE000A0X9AA8,ETF Securities,Swap-based,Accumulating,82.062707596,135.443404008,-0.39411809532524045,0.00816447316687664,78.1737555499944,12.03815
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,81.94550373,43.234926365,0.8953543030973541,0.00815281247656988,616.4766015,6.83585
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,iShares,Full Replication,Distributing,78.405362051,158.381781122,-0.504959715091188,0.007800601434650201,415.492,3.14705
db x-trackers II EONIA Total Return Index ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,74.663405864,76.51096978,-0.024147699621537844,0.007428311733574353,1093.19994089007,0.3809
iShares MSCI World,DE000A0HGZR1,iShares,Optimised,Distributing,72.220457025,65.561821534,0.10156269815576846,0.007185261134485418,4096.05935377,9.5261
db x-trackers EURO STOXX 50 Short Daily ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,65.78110159399999,26.906815070999997,1.444774731621747,0.0065446053948867945,169.8526841976,9.11075
iShares Markit iBoxx Euro High Yield Bond,DE000A1C8QT0,iShares,Optimised,Distributing,64.65637584000001,68.71670087700001,-0.05908789253820279,0.006432705684194388,1961.4879810099999,22.5662
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,64.123927658,46.718569501999994,0.37255760057582443,0.006379732061680095,1170.442,8.74955
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,db X-trackers,Swap-based,Accumulating,62.212684450999994,53.802530007,0.15631522240507634,0.006189581208313816,351.261123904121,12.6669
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,iShares,Full Replication,Distributing,60.931077241,67.01072675900001,-0.09072651218759498,0.006062073257588697,938.0064,2.79915
iShares eb.rexx Money Market (DE),DE000A0Q4RZ9,iShares,Full Replication,Distributing,60.785429303,56.017089432999995,0.08512294941177267,0.00604758264770697,598.86428,2.86855
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,db X-trackers,Swap-based,Accumulating,57.604590714000004,40.419816774,0.42515714596346443,0.005731118908344292,1106.754787806304,21.0985
db x-trackers MSCI World TRN Index ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,57.469199228,102.55916967900001,-0.43964835706185146,0.005717648719669644,2137.4610230476937,10.3317
