XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: January 2014,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Issuer,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,01/2014,12/2013,Change (%),Market Share,in MEUR,"100,000€"
iShares DAX (DE),DE0005933931,iShares,Full Replication,Accumulating,1382.6559616749998,938.845537616,0.4727193199277089,0.10745219218847805,16213.81523752,3.06268181818182
Deka DAX® UCITS ETF,DE000ETFL011,Deka,Full Replication,Accumulating,734.63132147,434.84569519400003,0.6894069082189143,0.05709138652730501,739.36664939,3.82677272727273
iShares EURO STOXX 50 (DE),DE0005933956,iShares,Full Replication,Distributing,694.074844967,484.13642814499997,0.4336348281545197,0.05393956682053678,4668.51821534,6.05445454545455
db x-trackers DAX® UCITS ETF,LU0274211480,db X-trackers,Swap-based,Accumulating,456.198265726,468.498301121,-0.026254172887220872,0.03545314603457574,2142.0061054479997,3.24168181818182
iShares STOXX Europe 600 (DE),DE0002635307,iShares,Full Replication,Distributing,352.52297339,242.12826894800003,0.45593480233284356,0.02739608936533103,3148.296239639999,8.63345454545455
Lyxor ETF LevDAX,LU0252634307,Lyxor ETF,Swap-based,Accumulating,292.556630461,223.078827598,0.3114495607274874,0.022735844746386794,207.5670498,6.61586363636364
iShares MDAX (DE),DE0005933923,iShares,Full Replication,Accumulating,260.482672735,252.347096155,0.032239628289611355,0.02024323836754172,1525.38199277,8.30440909090909
iShares EURO STOXX 50 UCITS ETF (Inc),IE0008471009,iShares,Full Replication,Distributing,257.757071443,361.41870362199995,-0.2868186708107322,0.020031420068575754,5967.878,5.54104545454545
iShares S&P 500 UCITS ETF (Inc),DE0002643889,iShares,Full Replication,Distributing,251.783339797,206.07721257499998,0.22179127255695819,0.01956717547071442,9685.726952469999,4.51045454545455
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,241.17215487200002,147.049587335,0.6400736597959662,0.018742534263130647,3064.88564802,12.3530454545455
iShares EURO STOXX Banks (DE),DE0006289309,iShares,Full Replication,Distributing,214.70076844800002,120.792029707,0.777441516371489,0.016685328001870038,559.08087353,14.292
Deka EURO STOXX 50® UCITS ETF,DE000ETFL029,Deka,Full Replication,Distributing,198.138397655,150.96421751,0.3124858388503564,0.015398194326627845,1245.07255938,7.69704545454545
Deka DAX® (ausschüttend) UCITS ETF,DE000ETFL060,Deka,Full Replication,Distributing,195.634305885,124.08909009,0.5765633041801606,0.015203590493435917,312.96683091,5.54786363636364
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,173.758989797,126.825817619,0.37006007971494315,0.013503564793894623,1853.9990855328701,12.8400454545455
db x-trackers ShortDAX® Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,166.204539671,129.243622492,0.2859786538503115,0.012916475706430052,411.9855661584,6.23886363636364
STOXX 600 Optimised Industrial Goods & Services Source ETF,IE00B5MJYX09,Source Markets,Swap-based,Accumulating,141.22916941999998,4.3260035199999995,31.646568308848714,0.010975531351091092,137.01164965,25.3195909090909
ComStage ETF DAX TR,LU0378438732,ComStage ETF,Swap-based,Accumulating,133.772203056,170.646101902,-0.21608403845741664,0.010396018149616984,690.1058956,7.88222727272727
iShares STOXX Europe 50 UCITS ETF,IE0008470928,iShares,Full Replication,Distributing,131.59436523,16.132273515,7.157211387944905,0.01022676892557198,721.728,14.0700454545455
iShares MSCI Emerging Markets UCITS ETF (Inc),DE000A0HGZT7,iShares,Optimised,Distributing,131.223504634,117.342562545,0.11829417892315708,0.010197947740012378,3442.04,14.8224545454545
db x-trackers Euro Stoxx 50® UCITS ETF,LU0274211217,db X-trackers,Swap-based,Distributing,127.86933237199999,116.295342359,0.09952238652233758,0.009937280464479087,1265.7500773772,6.66127272727273
iShares MSCI World UCITS ETF (Inc),DE000A0HGZR1,iShares,Optimised,Distributing,108.983022,156.71292210800001,-0.3045690136203736,0.008469543364235489,5174.54102787,10.8530454545455
db x-trackers Euro Stoxx 50® UCITS ETF,LU0380865021,db X-trackers,Swap-based,Accumulating,106.151834125,101.034970416,0.050644481687200926,0.008249519473912366,1153.2515388640002,7.989
