XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: August 2015,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,08/2015,07/2015,Change (%),Market Share,in MEUR,"100,000€"
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,2061.271487008,1659.215280513,0.2423170827903003,0.11923737193403644,8432.97144811,3.41
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,954.4311342350001,1014.292684655,-0.05901802440817283,0.05521051489602315,7621.58150335,6
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,875.095513775,771.0896087819999,0.13488173593375996,0.05062122573929118,5167.95173836,6.66
db x-trackers DAX UCITS ETF (DR),LU0274211480,db X-trackers,Full Replication,Accumulating,861.176843974,619.663630831,0.38974889137695357,0.049816079198260886,4668.236883928799,4.64
Deka DAX UCITS ETF,DE000ETFL011,Deka ETFs,Full Replication,Accumulating,831.2392629220001,1336.004566924,-0.3778170498055745,0.048084294467718586,1217.84806013,4.67
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,410.531315242,570.859161618,-0.2808535925421235,0.02374780587351594,6280.716254520001,6.22
iShares MDAX UCITS ETF (DE) ,DE0005933923,iShares,Full Replication,Accumulating,319.534757828,244.92819585299998,0.3046058528099276,0.018483972152689866,1426.13794641,7.01
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0274211217,db X-trackers,Full Replication,Distributing,299.97942174900004,271.091611899,0.1065610612133685,0.017352764111418516,2520.3056504593,7.34
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0380865021,db X-trackers,Full Replication,Accumulating,276.154126216,299.129150674,-0.07680637078075647,0.015974553796662613,2343.496373334,7.5
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETFs,Full Replication,Distributing,271.67822695,280.211762226,-0.03045387962378765,0.015715638622759927,1131.34586161,9.18
Deka DAX (ausschüttend) UCITS ETF,DE000ETFL060,Deka ETFs,Full Replication,Distributing,244.897275204,179.706173553,0.3627649532684165,0.014166453896627396,507.07601901,7.48
iShares EURO STOXX Banks 30-15 UCITS ETF (DE) ,DE0006289309,iShares,Full Replication,Distributing,180.522790735,365.158388138,-0.505631537986806,0.010442614316993113,1525.53682106,10.31
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,179.982991301,118.74771932700001,0.5156753520913875,0.010411388800952492,3737.41925864,15.44
db x-trackers ShortDAX Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,176.673267923,216.391665569,-0.18354864796461,0.010219932838014686,388.58717357880005,7.17
iShares S&P 500 UCITS ETF (Dist),IE0031442068,iShares,Full Replication,Distributing,173.589878871,107.955134609,0.6079816814616632,0.010041569527054458,8908.39646075372,4.38
iShares MSCI World UCITS ETF (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,169.43901184,86.68429736,0.9546678810387026,0.0098014563352,5504.033708699685,10.27
ComStage DAX TR UCITS ETF,LU0378438732,ComStage ETF,Swap-based,Accumulating,154.69267083199998,163.487551837,-0.053795416875339175,0.00894843189930229,567.86677915,9.54
db x-trackers EURO STOXX 50 Short Daily UCITS ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,150.240370243,83.557242685,0.7980532317154931,0.008690881826622,378.5284056864,13.67
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,138.280999615,98.942898462,0.39758387680656226,0.007999073914536768,1391.632831097822,12.88
db x-trackers MSCI USA Index UCITS ETF,LU0274210672,db X-trackers,Swap-based,Accumulating,131.363174085,98.464345838,0.33411919783763455,0.007598901816443712,1557.8718823379081,9.05
Lyxor UCITS ETF LevDAX ,LU0252634307,Lyxor ETF,Swap-based,Accumulating,126.794051671,125.924153014,0.006908116006174803,0.007334594008314532,283.39631230000003,13.04
db x-trackers ShortDAX x2 Daily UCITS ETF,LU0411075020,db X-trackers,Swap-based,Accumulating,118.022701125,79.464267922,0.48522982985066854,0.006827201947632932,105.893296,18.15
db x-trackers MSCI World Index UCITS ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,108.874597567,110.122225675,-0.011329485036763454,0.006298016038202023,1638.651330312488,12.28
iShares MSCI Emerging Markets UCITS ETF (Dist),IE00B0M63177,iShares,Optimised,Distributing,108.23203672,66.74912417,0.6214750090855012,0.006260846132545782,3084.4240273755995,13.37
db x-trackers MSCI Europe Index UCITS ETF (DR),LU0274209237,db X-trackers,Full Replication,Accumulating,101.120092769,126.586651476,-0.20117886372741522,0.005849444960306059,2795.982250877004,11.52
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,100.26569923999999,79.80008849,0.2564610032050856,0.005800021272238999,4024.5683418892027,12.69
iShares STOXX Europe 50 UCITS ETF,IE0008470928,iShares,Full Replication,Distributing,97.333124933,22.152917648,3.393693258810421,0.005630382068683374,721.96830161,12.92
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,96.906393302,72.89528407600001,0.3293918053871112,0.005605697131001816,936.14310946,17.21
db x-trackers II EONIA UCITS ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,90.772072379,115.706900038,-0.21549991963150872,0.005250848043888016,572.9194712174,0.48
db x-trackers LevDAX Daily UCITS ETF,LU0411075376,db X-trackers,Swap-based,Accumulating,90.54287539399999,67.064886073,0.35007871772784727,0.005237589797063735,89.853281,18.64
