XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: November 2014,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,11/2014,10/2014,Change (%),Market Share,in MEUR,"100,000€"
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1041.221715525,1744.385027336,-0.40310097873567563,0.09495560833637792,9616.816,3.7878
Deka DAX UCITS ETF,DE000ETFL011,Deka ETFs,Full Replication,Accumulating,1006.544307483,2442.980298094,-0.5879850900687572,0.09179315568382579,937.5166974,3.8334
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,526.514742217,1075.3990535320002,-0.5104005899133583,0.04801621681514578,4851.0155,7.18475
iShares EURO STOXX Banks 30-15 UCITS ETF (DE) ,DE0006289309,iShares,Full Replication,Distributing,315.570544148,508.19553511000004,-0.379037157263308,0.028778878259858642,1229.9625,12.1405
db x-trackers DAX UCITS ETF (DR),LU0274211480,db X-trackers,Full Replication,Accumulating,273.594277549,457.39294555000004,-0.40183975242553893,0.024950796429478953,2861.3821826519998,4.62405
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,257.148040601,520.945931348,-0.5063824763241676,0.023450959832761274,3533.784,8.8496
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,210.7806937,428.25424743,-0.5078141198483899,0.0192224275554563,5127.72832,6.16435
iShares S&P 500 UCITS ETF (Dist),IE0031442068,iShares,Full Replication,Distributing,202.68707446599998,289.662551729,-0.30026483141794513,0.018484319113663022,11158.786995048,3.69255
iShares MDAX UCITS ETF (DE) ,DE0005933923,iShares,Full Replication,Accumulating,200.53510125600002,137.991146362,0.45324614327012624,0.01828806703571236,1183.494,6.964
db x-trackers MSCI World Index UCITS ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,153.90623886199998,189.883415223,-0.18946981925066098,0.01403568550290594,2104.0318276105127,8.67865
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,149.616150186,150.83293190999999,-0.008067082623084088,0.013644445122521458,3492.3639712,13.3085
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETFs,Full Replication,Distributing,147.218009866,280.50756136900003,-0.47517275774131906,0.013425743505405473,1315.23858423,7.77055
db x-trackers ShortDAX Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,132.855114619,370.16598887699996,-0.6410931349418341,0.012115900044291252,340.3052933377,6.64415
Lyxor UCITS ETF LevDAX ,LU0252634307,Lyxor ETF,Swap-based,Accumulating,107.34293630799999,193.160502527,-0.44428112940431197,0.00978928278747993,235.4143131,11.85435
ComStage DAX TR UCITS ETF,LU0378438732,ComStage ETF,Swap-based,Accumulating,105.047210538,192.245173535,-0.4535768643425776,0.009579921002363939,594.54138287,6.3407
Deka DAX (ausschüttend) UCITS ETF,DE000ETFL060,Deka ETFs,Full Replication,Distributing,98.57564992900001,213.17756673899999,-0.537589008839334,0.008989738368491875,324.93027467,5.681
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0274211217,db X-trackers,Full Replication,Distributing,94.720093057,238.937071801,-0.6035772417271099,0.00863812569772495,1605.7273098183998,6.6055
iShares MSCI World UCITS ETF (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,84.71709872,140.81958253800002,-0.3983997311088522,0.007725889237139556,6207.275235868,8.24975
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,84.312087381,115.599254765,-0.27065198168970217,0.00768895368584971,7669.139066070193,5.65995
Source STOXX Europe 600 Optimised Industrial Goods & Services UCITS ETF,IE00B5MJYX09,Source Markets,Swap-based,Accumulating,78.59608716,54.50343228,0.4420392234424617,0.007167675393106598,19.44977495,14.51625
db x-trackers II iBoxx Sovereigns Eurozone Yield Plus UCITS ETF (1C),LU0524480265,db X-trackers,Swap-based,Accumulating,77.030370774,55.422380667999995,0.38987841816900004,0.007024887791102062,1620.223677871,7.63795
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,76.7857331680001,143.771342441,-0.46591767271345497,0.007002577737101735,2237.37292009,12.436
db x-trackers CSI 300 UCITS ETF,LU0779800910,db X-trackers,Swap-based,Accumulating,71.36143592,46.659998052,0.5293921752948128,0.0065079016875136935,544.46150623725,54.19865
db x-trackers II iBoxx Sovereigns Eurozone UCITS ETF,LU0290355717,db X-trackers,Swap-based,Accumulating,69.900709941,69.215552041,0.009898901038803531,0.006374688826236824,1167.7044861195,7.7475
db x-trackers MSCI Europe Index UCITS ETF (DR),LU0274209237,db X-trackers,Full Replication,Accumulating,65.822586402,86.671096114,-0.24054743330553463,0.006002778890300274,1887.32320986878,12.0931
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,63.45608205,72.43162856999999,-0.12391750257728584,0.005786962357640328,1944.0145051943252,10.2672
db x-trackers ShortDAX x2 Daily UCITS ETF,LU0411075020,db X-trackers,Swap-based,Accumulating,58.753408840999995,161.48879062900002,-0.6361765506314399,0.005358095778400164,78.116595,14.4467
db x-trackers MSCI Japan EUR Hedged Index UCITS ETF (DR),LU0659580079,db X-trackers,Full Replication,Accumulating,57.236334742,19.749414445,1.8981281901494875,0.005219744174880953,281.278944,18.2714
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,56.648018443000005,134.46590142,-0.5787183379222536,0.005166091882354972,926.698,13.43255
iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,iShares,Full Replication,Distributing,56.52771449,71.77724401,-0.21245632554344718,0.005155120602298038,776.112,17.7595
Lyxor UCITS ETF DAX ,LU0252633754,Lyxor ETF,Full Replication,Accumulating,55.509043473,47.793730026,0.16142940596607191,0.005062221535104554,978.051077,5.59155
iShares Euro Corporate Bond Large Cap UCITS ETF,DE0002511243,iShares,Optimised,Distributing,53.903959898000004,32.090344035,0.679756372795771,0.004915843789594315,4378.17762697,4.5049
db x-trackers STOXX Europe 600 UCITS ETF (DR),LU0328475792,db X-trackers,Optimised,Accumulating,53.744751232,89.917815039,-0.40229028909689013,0.004901324542149662,979.739193411,12.6552
iShares MSCI Emerging Markets UCITS ETF (Dist),IE00B0M63177,iShares,Optimised,Distributing,53.59951361,143.947571372,-0.6276455858259382,0.004888079402767043,4692.5886811440005,11.60615
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0380865021,db X-trackers,Full Replication,Accumulating,52.857477551,181.136299843,-0.7081894816399901,0.004820408430927634,1402.9747818071999,6.85965
db x-trackers II EONIA UCITS ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,52.131310342,41.268311424000004,0.2632285776462011,0.004754184640109213,361.7593035474,0.75845
db x-trackers S&P 500 UCITS ETF,LU0490618542,db X-trackers,Swap-based,Accumulating,50.742379548,75.798661536,-0.33056364690687456,0.004627519236847911,1394.139669203925,6.50745
iShares MSCI Europe UCITS ETF (Dist),IE00B1YZSC51,iShares,Optimised,Distributing,50.71365232,73.096009421,-0.30620491157168017,0.004624899418830398,4008.6396923,16.0735333333333
iShares S&P 500 EUR Hedged UCITS ETF,DE000A1H53N5,iShares,Optimised,Accumulating,50.595354525,62.693686044,-0.1929752784117541,0.004614111093038121,970.6619150299999,7.67145
ETFS DAX® Daily 2x Long GO UCITS ETF,DE000A0X8994,ETF Securities,Swap-based,Accumulating,47.387984788000004,73.388474658,-0.3542857375243963,0.0043216107158413584,27.164547,16.1656
iShares Euro Covered Bond UCITS ETF,DE000A0RFEE5,iShares,Full Replication,Distributing,43.131919421,34.934889950999995,0.23463733481047844,0.003933473136671583,1298.1518460999998,8.0763
db x-trackers FTSE MIB UCITS ETF (DR),LU0274212538,db X-trackers,Full Replication,Distributing,42.109341901,30.649739158,0.37388907892251644,0.003840217810706982,299.7465765216,13.23755
db x-trackers LevDAX Daily UCITS ETF,LU0411075376,db X-trackers,Swap-based,Accumulating,42.044145168,93.779929745,-0.5516722471180819,0.0038342721073555703,62.9878535,11.14705
db x-trackers MSCI Europe Small Cap Index UCITS ETF (DR),LU0322253906,db X-trackers,Optimised,Accumulating,40.530741258,43.036259322999996,-0.05821876957742389,0.0036962552116358684,300.73948312153703,23.526
iShares STOXX Europe 600 Banks UCITS ETF (DE),DE000A0F5UJ7,iShares,Full Replication,Distributing,40.528575483999994,61.202983041,-0.33780065169617923,0.0036960577009763967,393.17259999999993,16.7144
iShares Euro High Yield Corporate Bond UCITS ETF,IE00B66F4759,iShares,Optimised,Distributing,40.349827327,63.478319565999996,-0.364352623023562,0.003679756523490502,2639.08264667,16.035
iShares EURO STOXX Select Dividend 30 UCITS ETF (DE),DE0002635281,iShares,Full Replication,Distributing,40.261754714,23.289030480999998,0.7287862088912178,0.0036717246236362307,490.687,19.21285
iShares NASDAQ-100 UCITS ETF (DE),DE000A0F5UF5,iShares,Full Replication,Distributing,38.265116956,63.178227187,-0.39433063161554327,0.0034896385701940237,699.5604,13.2335
ComStage NYSE Arca Gold BUGS UCITS ETF,LU0488317701,ComStage ETF,Swap-based,Accumulating,37.296148156,43.717269406999996,-0.1468783695344853,0.0034012721632212515,114.49968372,34.64585
ETFS DAX® Daily 2x Short GO UCITS ETF,DE000A0X9AA8,ETF Securities,Swap-based,Accumulating,37.043999559,112.584360332,-0.6709667359679359,0.0033782771343409453,71.80164852,16.95825
Lyxor UCITS ETF EURO STOXX 50 ,FR0007054358,Lyxor ETF,Swap-based,Distributing,36.823693662000004,59.667978950000006,-0.38285669617103735,0.0033581860431181904,5851.218914,5.8898
iShares DivDAX UCITS ETF (DE),DE0002635273,iShares,Full Replication,Distributing,36.798802764,49.005932472000005,-0.24909493794398585,0.0033559160843511116,472.75,13.0257
ComStage EURO STOXX 50 NR UCITS ETF,LU0378434079,ComStage ETF,Swap-based,Accumulating,36.683108548,79.59518214900001,-0.5391290332205004,0.003345365195431415,214.72351534999999,4.6563
db x-trackers II iBoxx Sovereigns Eurozone Yield Plus 1-3 UCITS ETF,LU0925589839,db x-trackers,Swap-based,Accumulating,35.701047179999996,25.99615295,0.3733204004710242,0.0032558047941915343,920.9808207620999,4.78965
iShares MSCI World EUR Hedged UCITS ETF,DE000A1H53Q8,iShares,Optimised,Accumulating,35.068178855,75.649600851,-0.5364393405846181,0.0031980895200081692,496.54872304,22.376
db x-trackers MSCI AC Asia ex Japan Index UCITS ETF,LU0322252171,db X-trackers,Swap-based,Accumulating,33.98980825,55.679081482,-0.38954078721668084,0.003099746068961134,711.8171365137756,21.69705
iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,iShares,Full Replication,Distributing,33.634111472,54.150659262999994,-0.37887900295645194,0.003067307825084085,504.5684999999999,21.13185
iShares STOXX Europe 50 UCITS ETF (DE),DE0005933949,iShares,Full Replication,Distributing,33.211803083,77.375824655,-0.5707728708406876,0.0030287948461621733,536.3,16.15865
Lyxor UCITS ETF China Enterprise (HSCEI) ,FR0010204081,Lyxor ETF,Swap-based,Accumulating,33.126910741,8.511972312000001,2.8918019851049532,0.0030210529753794983,740.7831651,18.1112
UBS ETF – Markit iBoxx € Germany 1-3 UCITS ETF (EUR) A-dis,LU0721553351,UBS-ETF,Full Replication,Distributing,32.05902615,11.93564462,1.6859903399168066,0.002923665810417883,18.277513510000002,3.1407
Amundi ETF Japan Topix EUR Hedged Daily UCITS ETF,FR0011314277,Amundi ETF,Swap-based,Accumulating or Distributing,31.804087362,34.212990565,-0.070409021930527,0.0029004163263338205,1065.1526964000002,14.36995
iShares eb.rexx Government Germany 2.5-5.5yr UCITS ETF (DE),DE0006289481,iShares,Full Replication,Distributing,31.53395292,64.32798536,-0.509794178326495,0.002875781054239265,292.512,4.9622
Lyxor UCITS ETF MSCI India ,FR0010361683,Lyxor ETF,Swap-based,Accumulating,31.06152874,32.124395688,-0.03308597485608211,0.0028326976986620183,1088.226016,23.301
db x-trackers MSCI USA Index UCITS ETF,LU0274210672,db X-trackers,Swap-based,Accumulating,30.926766231,28.926196899999997,0.06916115996569183,0.0028204078512335294,1293.6825078466413,9.3768
iShares STOXX Europe 600 Utilities UCITS ETF (DE),DE000A0Q4R02,iShares,Full Replication,Distributing,30.506245662,20.041419089,0.5221599591589678,0.002782057914950054,215.49,23.69525
db x-trackers II iBoxx Sovereigns Eurozone 5-7 UCITS ETF,LU0290357176,db X-trackers,Swap-based,Accumulating,29.8615682,34.879497357,-0.1438647210319659,0.0027232656907078844,299.1915333505,10.40825
iShares Core Euro Corporate Bond UCITS ETF,IE00B3F81R35,iShares,Optimised,Distributing,29.605639647,36.491850698,-0.18870544845721982,0.0026999259436795483,4705.90902756,6.41986666666667
iShares US Property Yield UCITS ETF,DE000A0LGQK7,iShares,Full Replication,Distributing,29.342341151,17.718374434999998,0.6560402456016843,0.002675914084832437,578.64353266,30.3959
db x-trackers STOXX Global Select Dividend 100 UCITS ETF,LU0292096186,db X-trackers,Swap-based,Distributing,28.775516515,30.463369633000003,-0.05540598884279713,0.0026242217532868087,474.623557248,20.2304
Lyxor UCITS ETF MSCI World ,FR0010315770,Lyxor ETF,Swap-based,Distributing,27.560825050000002,82.99792979799999,-0.6679335844029192,0.0025134463389055173,1190.614339,8.0378
Source STOXX Europe 600 Optimised Construction & Materials UCITS ETF,IE00B5MTY309,Source Markets,Swap-based,Accumulating,27.44202955,17.928769829999997,0.5306141921729388,0.0025026126242394375,11.30821525,15.5506
