XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
db x-trackers STOXX 600 Banks ETF,LU0292103651,db X-trackers,Swap-based,Accumulating,31.194968829999997,56.83610753,-0.45114170928165254,0.002660259151509639,117.96887754080001,13.1437894736842
ComStage ETF FR DAX®,LU0488317024,ComStage ETF,Full Replication,Distributing,30.339041287999997,55.142890273,-0.4498104626399114,0.002587266961998461,32.90649088,31.4707894736842
db x-trackers STOXX 600 ETF,LU0328475792,db X-trackers,Swap-based,Accumulating,30.109569368,26.663211926,0.12925514943829275,0.002567697948209051,209.6643936316,10.6875789473684
iShares Nikkei 225 (DE),DE000A0H08D2,iShares,Full Replication,Distributing,30.018832476,35.379076916,-0.1515088834207503,0.002559960045067106,173.487884805,18.799
db x-trackers II iBoxx € Sovereigns Eurozone 1-3 TR Index ETF,LU0290356871,db X-trackers,Swap-based,Accumulating,29.474710435,8.57929486,2.4355632853257596,0.0025135581509989732,418.1328305988,9.93
ComStage ETF STOXX Europe 600 Automobiles & Parts NR,LU0378435043,ComStage ETF,Swap-based,Accumulating,28.652380895,13.267048795,1.1596649969206663,0.0024434311476266247,20.692431550000002,27.8376842105263
iShares MSCI Japan,DE000A0DPMW9,iShares,Optimised,Distributing,27.886623942,13.946028264,0.9996104564039909,0.0023781285678051212,1560.3456,20.2737368421053
ComStage ETF STOXX Europe 600 Technology NR,LU0378437098,ComStage ETF,Swap-based,Accumulating,27.685883057999998,1.932627089,13.325517434574259,0.0023610096927501934,26.22593328,33.3683684210526
iShares STOXX Europe 600 Basic Resources (DE),DE000A0F5UK5,iShares,Full Replication,Accumulating,27.113784884,30.865806726,-0.12155916983823589,0.0023122220369189168,149.84443138,14.0368947368421
iShares EURO STOXX 50 (Acc),DE000A0RD800,iShares,Full Replication,Accumulating,27.102357329999997,13.332843619999998,1.032751459661986,0.00231124751262067,41.667,17.2394736842105
db x-trackers II iBoxx Global Inflation-Linked TR Index Hedged ETF,LU0290357929,db X-trackers,Swap-based,Accumulating,26.266338077,22.501391323,0.16732062030989292,0.002239953071496156,665.6414689672,29.1821052631579
Lyxor ETF DJ Industrial Average,FR0007056841,Lyxor ETF,Swap-based,Distributing,25.990951919,8.241619911,2.1536217636426254,0.0022164685618301597,505.125281,8.9078947368421
iShares MSCI Japan Monthly EUR Hedged,DE000A1H53P0,iShares,Optimised,Accumulating,25.90478657,47.66392421,-0.45651167000292614,0.0022091205128717062,324.088,30.5443157894737
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,db X-trackers,Swap-based,Accumulating,25.741299861999998,31.00030498,-0.1696436574218504,0.002195178616873114,710.2934950096001,25.3807894736842
db x-trackers STOXX 600 Basic Resources ETF,LU0292100806,db X-trackers,Swap-based,Accumulating,25.716106846000002,25.849693566,-0.0051678260579345325,0.0021930301950640286,73.6943429586,11.5823157894737
ComStage ETF STOXX Europe 600 Food & Beverage NR,LU0378435803,ComStage ETF,Swap-based,Accumulating,25.666724633,4.984401539,4.149409499249415,0.002188818955592338,59.58588007,23.7273157894737
db x-trackers STOXX 600 Banks Short ETF,LU0322249037,db X-trackers,Swap-based,Accumulating,25.379473054,22.958683117,0.10544114941886629,0.0021643225810011424,116.7650162998,11.8624736842105
Lyxor ETF EURO Cash EONIA,FR0010510800,Lyxor ETF,Swap-based,Accumulating,25.09899644,21.667160502999998,0.15838881779293756,0.002140403965045983,1103.978463,1.76278947368421
db x-trackers II iBoxx € Sovereigns Eurozone 5-7 TR Index ETF,LU0290357176,db X-trackers,Swap-based,Accumulating,24.95391236,5.3249460939999995,3.686228164472382,0.002128031416970629,156.4420398112,20.5722105263158
EURO STOXX Optimised Banks Source ETF,IE00B3Q19T94,Source Markets,Swap-based,Accumulating,24.87071993,45.08997131,-0.44842014294020627,0.0021209368939900195,95.70779495000001,22.1641578947368
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,db X-trackers,Swap-based,Accumulating,24.376667458,38.18188604,-0.3615646059897989,0.0020788048560602362,207.07594483853399,25.1305789473684
Lyxor ETF Brazil Ibovespa,FR0010408799,Lyxor ETF,Swap-based,Accumulating,23.626846938,38.362511971,-0.3841162707004008,0.0020148613108305516,492.46366,27.0789473684211
ComStage ETF MSCI Europe Mid Cap TRN,LU0392496260,ComStage ETF,Swap-based,Accumulating,23.61445648,0.06620624,,0.0020138046715543426,22.200543120000003,26.3316315789474
ETFlab Deutsche Börse EuroGOV®  Germany,DE000ETFL177,ETFlab,Full Replication,Distributing,23.226251462,92.60765014399999,-0.7491972701403782,0.0019806991423446676,506.80450202,4.42357894736842
db x-trackers II iBoxx € Sovereigns Eurozone TR Index ETF,LU0290355717,db X-trackers,Swap-based,Accumulating,23.169021039,25.066781313,-0.07570817530592944,0.0019758186195475394,487.12537199440004,20.5917894736842
Amundi ETF EURO Inflation ,FR0010754127,Amundi ETF,Swap-based,Accumulating,22.59001279,0.00506717,,0.001926441683106413,26.02451138,46.7477894736842
DJ STOXX 600 Optimised Automobiles & Parts Source ETF,IE00B5NLX835,Source Markets,Swap-based,Accumulating,22.51744,14.5204,0.5507451585355776,0.0019202527867558446,169.8141578,19.3318947368421
iShares Markit iBoxx Euro High Yield Bond,DE000A1C8QT0,iShares,Optimised,Distributing,22.479574524999997,27.722304669,-0.1891159557835247,0.0019170236770572912,1178.87352984,24.9593684210526
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,iShares,Full Replication,Distributing,22.450628781,32.27910806,-0.30448422740587955,0.0019145552283534992,1261.715,15.9888421052632
Lyxor ETF China Enterprise (HSCEI),FR0010204081,Lyxor ETF,Swap-based,Distributing,22.209098633,33.194241542,-0.3309351983566403,0.0018939579073533079,792.921766,23.2109473684211
Lyxor ETF Daily Double Short Bund,FR0010869578,Lyxor ETF,Swap-based,Distributing,21.948292035999998,19.220593072,0.14191544213969287,0.0018717167203136816,415.8843864,9.67621052631579
db x-trackers LevDAX Daily ETF,LU0411075376,db X-trackers,Swap-based,Accumulating,21.911917495,33.056661739999996,-0.33714064452897763,0.001868614755182556,52.138182,28.7383684210526
DJ STOXX 600 Optimised Industrial Goods & Services Source ETF,IE00B5MJYX09,Source Markets,Swap-based,Accumulating,21.281227899999998,5.605054849999999,2.7967920867000973,0.001814830512729743,100.67788006,20.1363157894737
db x-trackers ShortDAX 2x Daily ETF,LU0411075020,db X-trackers,Swap-based,Accumulating,20.652171693,30.591224234000002,-0.3248988162413403,0.0017611855631032398,54.954645,30.0924736842105
Lyxor ETF MSCI World,FR0010315770,Lyxor ETF,Swap-based,Distributing,20.640459902,16.609487506,0.24269095566879195,0.0017601867995090813,597.506592,8.67926315789474
Lyxor ETF MSCI AC Asia-Pacific Ex Japan,FR0010312124,Lyxor ETF,Swap-based,Distributing,20.503185612,28.284193804,-0.27510093608889064,0.0017484802583604235,415.287514,22.0750526315789
db x-trackers MSCI Russia Capped Index ETF,LU0322252502,db X-trackers,Swap-based,Distributing,19.778068322,21.595506861,-0.08415817932396719,0.0016866433667400908,275.158372092918,30.4000526315789
Lyxor ETF MSCI USA,FR0010296061,Lyxor ETF,Swap-based,Distributing,19.758109570000002,22.306136333999998,-0.11422985701545185,0.0016849413149460962,415.971529,6.67189473684211
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,Lyxor ETF,Swap-based,Distributing,19.341717979,40.047782446,-0.5170339829657193,0.0016494320779724678,745.73519,19.0443684210526
SPDR S&P 500 ETF,IE00B6YX5C33,SPDR,Full Replication,Distributing,19.19447892,3.2091888500000003,4.981099840852307,0.0016368757565893954,21.128,16.0585263157895
RBS Market Access NYSE Arca Gold Bugs Index ETF,LU0259322260,RBS Market Access,Swap-based,Accumulating,18.832681337,25.074016852000003,-0.24891646008853063,0.0016060222129806513,119.13712217999999,54.1775789473684
Lyxor ETF MSCI India,FR0010361683,Lyxor ETF,Swap-based,Distributing,18.528150816,20.42094204,-0.09268873200327632,0.0015800523166868247,878.931122,37.7764210526316
Lyxor ETF Daily Short DAX x2 ,FR0010869495,Lyxor ETF,Swap-based,Distributing,18.315296933,23.069429427,-0.20607932714780797,0.001561900463634144,47.30143,18.1069473684211
ComStage ETF MSCI EMU TRN,LU0392494729,ComStage ETF,Swap-based,Accumulating,18.19303246,3.24136425,4.6127701352910275,0.0015514739366843896,36.51701113,40.9254210526316
DJ STOXX 600 Optimised Insurance Source ETF,IE00B5MTXJ97,Source Markets,Swap-based,Accumulating,18.11436113,15.42052389,0.17469168098412768,0.0015447649661855098,39.35496286,21.4058421052632
Lyxor ETF MSCI EMU,FR0007085501,Lyxor ETF,Swap-based,Distributing,17.73933356,7.16248869,1.4766996958427305,0.0015127831895535848,359.635807,13.4814736842105
iShares MSCI Brazil,DE000A0HG2M1,iShares,Full Replication,Distributing,17.579660809,24.496420114,-0.28235796384986833,0.001499166541965017,607.546,27.2798947368421
MSCI Europe Source ETF,IE00B60SWY32,Source Markets,Swap-based,Accumulating,17.574434370000002,8.05088287,1.1829201410304457,0.0014987208392539383,573.6692258300001,10.5437894736842
iShares Barclays Capital $ Treasury Bond 7-10,DE000A0LGQB6,iShares,Full Replication,Distributing,17.233355043000003,11.503998612,0.49803173872288387,0.001469634116776758,636.787,10.8244210526316
ComStage ETF MSCI USA Large Cap TRN,LU0392495882,ComStage ETF,Swap-based,Accumulating,17.226230118,4.4649770669999995,2.858078072856539,0.0014690265140880562,13.3111255,25.9685789473684
iShares Capital Barclays $ Treasury Bond 1-3,DE000A0J2078,iShares,Full Replication,Distributing,17.15721229,14.570099744,0.17756313213060726,0.001463140779450689,694.608,5.40389473684211
ETFX-BofAML IVSTOXX ETF,DE000A1H81B1,ETF Securities,Swap-based,Accumulating,17.05010191,33.841892810000004,-0.49618356143005593,0.0014540065703360881,23.638375,234.849052631579
db x-trackers II Emerging Markets Liquid EuroBond Index ETF,LU0321462953,db X-trackers,Swap-based,Accumulating,16.99988972,11.915109161,0.4267506482981518,0.0014497245516973524,329.4624993247,40.5885789473684
ComStage ETF EURO STOXX 50 Daily Short GR,LU0392496856,ComStage ETF,Swap-based,Accumulating,16.980598420000003,2.1673646800000004,6.834675251790114,0.0014480794191873898,28.30105211,27.8582631578947
db x-trackers II iBoxx EUR Liquid Corporate 100 Non-Financials Sub-index TR ETF,LU0484968655,db X-trackers,Swap-based,Accumulating,16.739509533,11.29371847,0.48219645969269487,0.0014275197282492714,56.4292055236,52.6903157894737
iShares STOXX Europe 50,IE0008470928,iShares,Full Replication,Distributing,16.63461033,9.72211423,0.7110074965658988,0.0014185740849217345,482,11.3971052631579
iShares STOXX Europe 600 Food & Beverage (DE),DE000A0H08H3,iShares,Full Replication,Accumulating,16.414654599,22.13597862,-0.2584626647511643,0.0013998165971515584,123.9272312,12.3754210526316
DJ STOXX 600 Optimised Banks Source ETF,IE00B5MTWD60,Source Markets,Swap-based,Accumulating,16.35115516,29.78123315,-0.4509577532386364,0.0013944014622740066,51.38129442,18.4707894736842
iShares STOXX Europe 600 Oil & Gas (DE),DE000A0H08M3,iShares,Full Replication,Accumulating,16.292528781999998,18.670523587,-0.12736626232891324,0.0013894018945730642,162.99648832000003,12.2602105263158
ComStage ETF STOXX Europe 600 Banks NR,LU0378435399,ComStage ETF,Swap-based,Accumulating,16.14163487,23.480377028,-0.3125478841012075,0.001376533892925342,38.81826329,32.0761578947368
DAX Source ETF,DE000A0X80V0,Source Markets,Full Replication,Accumulating,16.01494026,23.13466007,-0.30775121780295944,0.0013657295706791433,31.794471859999998,17.0601578947368
DJ STOXX 600 Optimised Oil & Gas Source ETF,IE00B5MTWH09,Source Markets,Swap-based,Accumulating,15.99264882,15.289569519999999,0.045984244296761734,0.0013638285908261583,39.40464011,19.3622105263158
ETFlab MSCI USA LC,DE000ETFL094,ETFlab,Full Replication,Distributing,15.92164559,10.352535199999998,0.5379465302373474,0.001357773544147843,47.024159094858526,11.7467368421053
iShares STOXX Europe 600 Utilities (DE),DE000A0Q4R02,iShares,Full Replication,Accumulating,15.774423046,4.057798594,2.88743371081172,0.0013452186311386693,61.75038598,13.6968421052632
iShares Barclays Capital EURO Corporate Bond ex-Financials 1-5,DE000A0YEEY2,iShares,Full Replication,Distributing,15.583271689,17.89156331,-0.12901564726374926,0.0013289175362552628,347.98789228,20.2627368421053
EasyETF S&P GSCI Capped 35/20,LU0203243414,EasyETF,Swap-based,Accumulating,15.570414605,10.828204599,0.4379497969993982,0.0013278211038286391,232.52206741999998,31.4152105263158
Amundi ETF MSCI Europe,FR0010655696,Amundi ETF,Swap-based,Accumulating,15.07683462,14.797471,0.018879146308176553,0.0012857293588663717,232.34827445000002,9.96321052631579
ETFlab DAXplus® Maximum Dividend,DE000ETFL235,ETFlab,Full Replication,Distributing,15.00128062,12.542190831000001,0.19606541011335676,0.0012792862294941805,78.20229318000001,52.1667368421053
db x-trackers Russell 2000 ETF,LU0322248658,db X-trackers,Swap-based,Accumulating,14.904097992,9.404219578,0.5848309227983448,0.0012709986438609446,169.813007916846,17.8973157894737
EasyETF EURO STOXX 50 (B share),FR0010129072,EasyETF,Swap-based,Accumulating,14.74904899,8.67594031,0.699994290301889,0.0012577763025035694,282.55536321999995,12.2064210526316
iShares MSCI North America,DE000A0J2060,iShares,Optimised,Distributing,14.665901427,35.873380270999995,-0.5911759272137536,0.0012506856057119843,1656.476,15.9239473684211
db x-trackers STOXX 600 Telecommunications ETF,LU0292104030,db X-trackers,Swap-based,Accumulating,14.632128559,3.4425792200000003,3.25033895341993,0.0012478055072685673,35.331155079999995,15.2535263157895
iShares DJ-UBS Commodity Swap (DE),DE000A0H0728,iShares,Swap-based,Accumulating,14.321138226,13.933546515,0.027817161307980287,0.0012212847281037344,441.4289174,29.9028947368421
ComStage ETF EURO STOXX 50 Daily Leverage,LU0392496930,ComStage ETF,Swap-based,Accumulating,14.00061458,17.77610866,-0.21239148298500543,0.001193950962611181,18.052520559999998,54.5865789473684
db x-trackers S&P 500 ETF,LU0490618542,db X-trackers,Swap-based,Accumulating,13.669011938999999,20.84445398,-0.34423746709243386,0.0011656723973979127,318.23161995495406,15.3518421052632
UBS-ETF MSCI USA,LU0136234654,UBS-ETF,Full Replication,Distributing,13.480754528999999,12.14649419,0.10984736156202768,0.0011496180938811748,822.5612949066129,23.2676315789474
Lyxor ETF EuroMTS AAA Government Bond,FR0010820258,Lyxor ETF,Swap-based,Accumulating,13.455918619,3.603373272,2.734256099294284,0.0011475001255246869,368.2419221,9.67815789473684
iShares FTSE EPRA/Nareit Developed World Yield Fund,DE000A0LGQL5,iShares,Full Replication,Distributing,13.264415258,8.692070933,0.5260362415636535,0.0011311690122794262,1148.328,37.5438421052632
iShares ATX (DE),DE000A0D8Q23,iShares,Full Replication,Distributing,13.21384335,6.413068822,1.0604555660887307,0.0011268563174407342,39.719977799999995,30.4355789473684
UBS-ETF Markit iBoxx EUR Germany 7-10 A,LU0721553609,UBS-ETF,Full Replication,Distributing,13.21096174,7.98014796,0.6554782951668481,0.0011266105781545257,112.285279876816,9.0801052631579
iShares EURO STOXX Total Market Growth Large,DE000A0HG3L1,iShares,Full Replication,Distributing,13.08794642,8.915108585,0.46806360182992646,0.0011161200201228994,50.14,13.5433684210526
Lyxor ETF MSCI Europe,FR0010261198,Lyxor ETF,Swap-based,Distributing,13.040266169,8.49462254,0.535120143078188,0.0011120539213631839,487.377234,8.24563157894737
iShares FTSE China 25,DE000A0DPMY5,iShares,Full Replication,Distributing,13.039592460000001,21.683255231,-0.39863307787118485,0.001111996468491778,763.28,27.1920526315789
ETFX  EURO STOXX 50 Leveraged (2x) Fund,DE000A0X9AB6,ETF Securities,Swap-based,Accumulating,13.006947539999999,4.35308666,1.9879826789389026,0.001109212559725798,10.0469323038,25.4960526315789
iShares STOXX Europe 600 Health Care (DE),DE000A0Q4R36,iShares,Full Replication,Accumulating,12.973986555,28.561747138999998,-0.5457565501206856,0.001106401697420826,147.41616323999997,10.1548421052632
db x-trackers MSCI Indonesia TRN Index ETF,LU0476289623,db X-trackers,Swap-based,Accumulating,12.836367934,16.860900394999998,-0.2386902458775837,0.0010946657922519996,116.88167174100799,52.0067894736842
iShares Citigroup Global Government Bond ETF ,DE000A0RM439,iShares,Optimised,Distributing,12.72942046,6.03153818,1.1104766446160506,0.0010855454755115087,338.44302819,16.6169473684211
db x-trackers FTSE China 25 ETF,LU0292109856,db X-trackers,Swap-based,Accumulating,12.481145419,10.42751244,0.19694370932824334,0.0010643729603693711,206.04467862449198,28.6578947368421
Lyxor ETF MSCI Emerging Markets,FR0010429068,Lyxor ETF,Swap-based,Distributing,12.474375131999999,20.534694707,-0.39252200677969407,0.0010637956006660084,974.022042,20.6431052631579
iShares JPMorgan $ Emerging Markets Bond,DE000A0RFFT0,iShares,Optimised,Distributing,12.449220921,24.903411496,-0.5000997785785453,0.0010616504880878736,1200.897,37.8768421052632
ComStage ETF EURO STOXX Select Dividend 30 NR,LU0378434236,ComStage ETF,Swap-based,Accumulating,12.445635842,0.8853037469999999,13.058040400454784,0.0010613447580430512,112.21693590000001,30.3622105263158
