Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,15,Xtrackers ShortDAX x2 Daily Swap UCITS ETF 1C,LU0411075020,DBPD,Xtrackers,Passive,Swap-based,Accumulating,EUR,207.0404433275,199.6872312002,133.7260143036,14.0562173913043
,16,iShares MSCI World EUR Hedged UCITS ETF (Acc),IE00B441G979,IBCH,iShares,Passive,Optimised,Accumulating,EUR,206.68608874,391.479054876,2525.16211497,8.25782608695652
,17,Xtrackers MSCI World UCITS ETF 1C,IE00BJ0KDQ92,XDWD,Xtrackers,Passive,Optimised,Accumulating,EUR,203.662345748,229.88083185,8093.622646166682,7.43652173913043
,18,Lyxor Euro Overnight Return UCITS ETF - Acc,FR0010510800,L8I3,Lyxor,Passive,Swap-based,Accumulating,EUR,199.730583546,171.039169347,555.8086165103999,2.57904347826087
,19,Vanguard FTSE All-World UCITS ETF - (USD) Accumulating,IE00BK5BQT80,VWCE,Vanguard,Passive,Optimised,Accumulating,EUR,188.24436697,155.04595125,4536.460217,10.6970454545455
,20,iShares Core EURO STOXX 50 UCITS ETF EUR (Dist),IE0008471009,EUN2,iShares,Passive,Full Replication,Distributing,EUR,182.68210114,93.51200153,4468.085285229999,7.65604347826087
,21,Deka DAX UCITS ETF,DE000ETFL011,EL4A,Deka ETF,Passive,Full Replication,Accumulating,EUR,181.18965722,143.62106254,1126.93993536,5.6888
,22,iShares Core MSCI EM IMI UCITS ETF USD (Acc),IE00BKM4GZ66,IS3N,iShares,Passive,Optimised,Accumulating,EUR,178.518782519,135.098890833,15310.40805997658,11.3160434782609
,23,Vanguard FTSE All-World UCITS ETF,IE00B3RBWM25,VGWL,Vanguard,Passive,Optimised,Distributing,EUR,178.03109813,139.17493603,8026.491107,7.76634782608696
,24,Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,EL4B,Deka ETF,Passive,Full Replication,Distributing,EUR,175.616232635,57.12761836,969.9499289299999,9.57845454545455
,25,iShares Nasdaq-100 UCITS ETF USD (Acc),IE00B53SZB19,SXRV,iShares,Passive,Full Replication,Accumulating,EUR,166.2317054,166.2890192,7659.670677407439,5.73547826086956
,26,iShares MSCI ACWI UCITS ETF USD (Acc),IE00B6R52259,IUSQ,iShares,Passive,Optimised,Accumulating,EUR,165.17061195,135.67707441,4834.783777227277,11.0384347826087
,27,UBS ETF (LU) MSCI World Socially Responsible UCITS ETF (USD) A-dis,LU0629459743,UIMM,UBS ETF,Passive,Full Replication,Distributing,EUR,159.5527817,148.90057964,3363.719538780289,9.73708695652174
,28,iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,EXH1,iShares,Passive,Full Replication,Distributing,EUR,158.65588479,102.560480525,1447.44340105,11.2737391304348
,29,iShares Nasdaq-100 UCITS ETF (DE),DE000A0F5UF5,EXXT,iShares,Passive,Full Replication,Distributing,EUR,152.40519118,181.40849544,2910.269755346364,8.29182608695652
,30,iShares eb.rexx Government Germany 0-1yr UCITS ETF (DE) EUR (Dist),DE000A0Q4RZ9,EXVM,iShares,Passive,Optimised,Distributing,EUR,149.5948470915,102.1622952335,558.8013790599999,3.55095652173913
,31,iShares MSCI World SRI UCITS ETF EUR (Acc),IE00BYX2JD69,2B7K,iShares,Passive,Optimised,Accumulating,EUR,141.081339275,207.877392255,4556.38037779,9.128
,32,iShares MSCI USA SRI UCITS ETF USD (Acc),IE00BYVJRR92,QDVR,iShares,Passive,Full Replication,Accumulating,EUR,133.59172321,116.79011776,8459.734763444734,10.8129130434783
,33,iShares Core S&P 500 UCITS ETF USD (Dist),IE0031442068,IUSA,iShares,Passive,Optimised,Distributing,EUR,128.42397631,122.64330435,13096.66323705972,6.42452173913043
,34,iShares Edge MSCI Europe Value Factor UCITS ETF EUR (Acc),IE00BQN1K901,CEMS,iShares,Passive,Optimised,Accumulating,EUR,125.169423819,181.149348028,3255.45804062,9.04673913043478
,35,Xtrackers STOXX Europe 600 UCITS ETF 1C,LU0328475792,DX2X,Xtrackers,Passive,Full Replication,Accumulating,EUR,119.10108225,122.6973516,1583.29889174,9.47730434782609
,36,Xtrackers MSCI Emerging Markets UCITS ETF 1C,IE00BTJRMP35,XMME,Xtrackers,Passive,Optimised,Accumulating,EUR,118.541986268,76.64402442299999,5427.193377331484,14.3599130434783
,37,Xtrackers MSCI World Energy UCITS ETF 1C,IE00BM67HM91,XDW0,Xtrackers,Passive,Optimised,Accumulating,EUR,117.24587879,59.50322109,2304.923159961374,34.8223913043478
,38,HSBC MSCI World UCITS ETF,IE00B4X9L533,H4ZJ,HSBC ETF,Passive,Optimised,Distributing,EUR,117.123420985,134.427852968,4201.962294,9.00030434782609
,39,iShares Core MSCI Europe UCITS ETF EUR (Acc),IE00B4K48X80,EUNK,iShares,Passive,Optimised,Accumulating,EUR,114.68074477,82.94983590999999,5158.73014534,8.15682608695652
,40,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Acc,LU0908500753,LYP6,Lyxor,Passive,Full Replication,Accumulating,EUR,111.34732776,97.48615599,4400.837640742399,10.444
,41,Deka MSCI World UCITS ETF,DE000ETFL508,ELFW,Deka ETF,Passive,Full Replication,Distributing,EUR,108.649310212,89.26626841500001,1197.04344103,7.98991304347826
,42,Xtrackers MSCI EMU UCITS ETF 1D,LU0846194776,XD5E,Xtrackers,Passive,Full Replication,Distributing,EUR,107.93479158,188.47358443,1504.9164541089,10.797
,43,iShares Diversified Commodity Swap UCITS ETF (DE),DE000A0H0728,EXXY,iShares,Passive,Swap-based,Accumulating,EUR,105.919430355,50.334559635,518.71820774,65.6865217391304
,44,iShares MSCI World UCITS ETF USD (Dist),IE00B0M62Q58,IQQW,iShares,Passive,Optimised,Distributing,EUR,102.422684208,113.91720572,5523.295351680028,7.45352173913043
,45,Lyxor Core MSCI World (DR) UCITS ETF,LU1781541179,LCUW,Lyxor,Passive,Optimised,Accumulating,EUR,94.837985016,87.313886511,1741.702053504795,9.41043478260869
,46,Lyxor Core DAX (DR) UCITS ETF,LU0378438732,C001,Lyxor,Passive,Full Replication,Distributing,EUR,93.80862618,70.88313529999999,942.68562451,12.4094
,47,iShares STOXX Europe 600 Automobiles & Parts UCITS ETF (DE),DE000A0Q4R28,EXV5,iShares,Passive,Full Replication,Distributing,EUR,92.65250309000001,91.96528014,305.10234311,12.0620434782609
,48,Xtrackers LevDAX Daily Swap UCITS ETF 1C,LU0411075376,DBPE,Xtrackers,Passive,Swap-based,Accumulating,EUR,90.87393813,106.39916002,58.8140834359,11.999347826087
,49,iShares Diversified Commodity Swap UCITS ETF,IE00BDFL4P12,SXRS,iShares,Passive,Swap-based,Accumulating,EUR,90.390515804,42.11883004200001,2477.973341122421,37.9393913043478
,50,Vanguard S&P 500 UCITS ETF,IE00B3XXRP09,VUSA,Vanguard,Passive,Full Replication,Distributing,EUR,88.907202508,85.970815788,29198.194602,6.15113043478261
,51,Xtrackers MSCI World Information Technology UCITS ETF 1C,IE00BM67HT60,XDWT,Xtrackers,Passive,Full Replication,Accumulating,EUR,87.70054894,89.588913205,2037.425695276664,16.5121304347826
,52,iShares MSCI World Small Cap UCITS ETF USD (Acc),IE00BF4RFH31,IUSN,iShares,Passive,Optimised,Accumulating,EUR,86.744526862,94.10556517100001,2330.711116674173,17.7802608695652
,53,iShares MSCI Europe SRI UCITS ETF EUR (Acc),IE00B52VJ196,IUSK,iShares,Passive,Optimised,Accumulating,EUR,85.76418242,78.01241470000001,3827.0764295,13.1543913043478
,54,iShares Core MSCI Europe UCITS ETF EUR (Dist),IE00B1YZSC51,IQQY,iShares,Passive,Optimised,Distributing,EUR,85.38534290999999,46.15845958,6900.30736031,8.24765217391304
,55,Lyxor EURO STOXX 50 (DR) UCITS ETF - Acc,FR0007054358,LYSX,Lyxor,Passive,Full Replication,Accumulating,EUR,83.49018955,78.231757085,3258.175983864,9.071
,56,Invesco Bloomberg Commodity ex-Agriculture UCITS ETF Acc,IE00BYXYX521,XAAG,Invesco,Passive,Swap-based,Accumulating,EUR,82.319908665,37.07609979,822.86958811,72.8429130434783
,57,iShares Core EUR Govt Bond UCITS ETF EUR (Dist),IE00B4WXJJ64,EUNH,iShares,Passive,Optimised,Distributing,EUR,81.379647175,48.11234885499999,4269.20204771,9.64991304347826
,58,Deka Deutsche Boerse EUROGOV Germany Money Market UCITS ETF,DE000ETFL227,EL4W,Deka ETF,Passive,Full Replication,Distributing,EUR,80.7571126585,46.616153385,134.00093611,6.50986956521739
,59,Deka DAX (ausschuettend) UCITS ETF,DE000ETFL060,EL4F,Deka ETF,Passive,Full Replication,Distributing,EUR,78.92218290999999,78.79384092000001,927.18585529,5.7885
,60,iShares Core EUR Corp Bond UCITS ETF EUR (Dist),IE00B3F81R35,EUN5,iShares,Passive,Optimised,Distributing,EUR,77.86852811499999,73.65967797,8481.87473405,10.522652173913
,61,Lyxor Daily LevDAX UCITS ETF - Acc,LU0252634307,LYY8,Lyxor,Passive,Swap-based,Accumulating,EUR,77.84443778,50.20246974000001,140.4360818222,11.8434
,62,Lyxor Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF,LU0419741177,C090,Lyxor,Passive,Swap-based,Distributing,EUR,77.35021614,60.43444324,1477.675055319341,51.5767272727273
,63,iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,EXSI,iShares,Passive,Full Replication,Distributing,EUR,75.28692589,43.64286576,2046.5994895,8.84034782608696
,64,Invesco EQQQ Nasdaq-100 UCITS ETF Dist,IE0032077012,EQQQ,Invesco,Passive,Full Replication,Distributing,EUR,75.13752140000001,84.54832395,4640.66187,6.37377272727273
,65,iShares MSCI China A UCITS ETF USD (Acc),IE00BQT3WG13,36BZ,iShares,Passive,Optimised,Accumulating,EUR,74.987098976,30.517644792,1843.433118196559,24.2766363636364
,66,iShares EUR High Yield Corp Bond UCITS ETF,IE00B66F4759,EUNW,iShares,Passive,Optimised,Distributing,EUR,73.78410839200001,60.6713879,4711.95972319,20.1282608695652
,67,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Acc),IE00B8FHGS14,IQQ0,iShares,Passive,Optimised,Accumulating,EUR,73.43129701000001,54.1119661,3872.152829420772,14.9669565217391
,68,Lyxor EURO STOXX 50 Daily (-2x) UCITS ETF - Acc,FR0010424143,LSK8,Lyxor,Passive,Swap-based,Accumulating,EUR,73.101149431,31.6388244258,96.239226175,14.9007826086957
,69,iShares Oil & Gas Exploration & Production UCITS ETF USD (Acc),IE00B6R51Z18,IS0D,iShares,Passive,Full Replication,Accumulating,EUR,72.28866339300001,31.540658778,336.0045181605261,59.3195652173913
,70,Xtrackers MSCI Europe ESG UCITS ETF,IE00BFMNHK08,XZEU,Xtrackers,Passive,Full Replication,Accumulating,EUR,71.95782308499999,16.091926305,785.345836,13.7387391304348
,71,Xtrackers S&P 500 Swap UCITS ETF 1C,LU0490618542,D5BM,Xtrackers,Passive,Swap-based,Accumulating,EUR,71.39296633400001,62.975224262,7405.756451116625,6.61308695652174
,72,iShares Core MSCI World UCITS ETF EUR Hedged (Dist),IE00BKBF6H24,IWLE,iShares,Passive,Optimised,Distributing,EUR,71.3122500878,74.6659469662,993.6875125800001,16.3429130434783
,73,iShares EUR Inflation Linked Govt Bond UCITS ETF EUR (Acc),IE00B0M62X26,IBCI,iShares,Passive,Optimised,Accumulating,EUR,70.85969639,57.263583,2391.7484873,27.5747391304348
,74,VanEck Semiconductor UCITS ETF - USD Acc,IE00BMC38736,VVSM,VanEck,Passive,Full Replication,Accumulating,EUR,70.756816035,84.817773925,852.7431684262677,18.4503913043478
,75,Amundi MSCI World UCITS ETF - EUR (C),LU1681043599,AMEW,Amundi,Passive,Swap-based,Accumulating,EUR,70.06295681,62.19103753,2171.177791539713,9.66221739130435
,76,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc),IE00B3WJKG14,QDVE,iShares,Passive,Full Replication,Accumulating,EUR,69.375940286,113.604024458,3135.340133735699,13.5240869565217
,77,Lyxor MSCI World (LUX) UCITS ETF,LU0392494562,X010,Lyxor,Passive,Swap-based,Distributing,EUR,69.2454303,85.968628702,3293.931285938203,10.35
,78,iShares MSCI Europe ESG Screened UCITS ETF EUR (Acc),IE00BFNM3D14,SLMC,iShares,Passive,Optimised,Accumulating,EUR,68.97321956900001,38.28058477,1404.08958556,9.90769565217391
,79,iShares Edge MSCI World Value Factor UCITS ETF USD (Acc),IE00BP3QZB59,IS3S,iShares,Passive,Optimised,Accumulating,EUR,68.46264390500001,111.03010665,4896.012290433293,12.0387272727273
,80,iShares TecDAX UCITS ETF (DE) EUR (Acc),DE0005933972,EXS2,iShares,Passive,Full Replication,Accumulating,EUR,67.364532765,43.91538739,851.14801748,9.42421739130435
,81,iShares STOXX Europe 600 Industrial Goods & Services UCITS ETF (DE),DE000A0H08J9,EXH4,iShares,Passive,Full Replication,Distributing,EUR,64.88511754,27.23182682,392.00075911,14.5619565217391
,82,Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc,LU1829218749,LYTR,Lyxor,Passive,Swap-based,Accumulating,EUR,63.368516205,30.766678315,1989.6668031471,41.2267391304348
,83,Xtrackers MSCI World Materials UCITS ETF 1C,IE00BM67HS53,XDWM,Xtrackers,Passive,Optimised,Accumulating,EUR,62.634931295,8.411178725,503.260093131614,18.5053043478261
,84,iShares S&P 500 Energy Sector UCITS ETF USD (Acc),IE00B42NKQ00,QDVF,iShares,Passive,Full Replication,Accumulating,EUR,61.656187194,37.11695350999999,1068.756288460499,31.6897391304348
,85,Invesco MSCI World UCITS ETF Acc,IE00B60SX394,SC0J,Invesco,Passive,Swap-based,Accumulating,EUR,60.791129196,56.496057232,3418.655752654,8.17134782608696
,86,iShares STOXX Europe 600 Health Care UCITS ETF (DE),DE000A0Q4R36,EXV4,iShares,Passive,Full Replication,Distributing,EUR,60.44601927,40.58682488,785.76263213,10.4999130434783
,87,Xtrackers MSCI USA UCITS ETF 1C,IE00BJ0KDR00,XD9U,Xtrackers,Passive,Full Replication,Accumulating,EUR,60.29718999,54.886190285,5597.65334736371,9.22173913043478
,88,iShares MSCI EM SRI UCITS ETF USD (Acc),IE00BYVJRP78,QDVS,iShares,Passive,Full Replication,Accumulating,EUR,60.21476159700001,53.114185805,3569.821562372759,26.9083913043478
,89,Amundi Index MSCI World SRI PAB UCITS ETF DR (C),LU1861134382,XAMB,Amundi,Passive,Full Replication,Accumulating,EUR,60.11740733,67.10648906,2126.81599013199,11.8691304347826
,90,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),IE00BCRY6557,IS3M,iShares,Passive,Optimised,Distributing,EUR,60.042189304,38.869152046,3508.7271048,5.81191304347826
,91,Xtrackers MSCI USA Swap UCITS ETF 1C,LU0274210672,DBXU,Xtrackers,Passive,Swap-based,Accumulating,EUR,59.7839021,41.2340153,4561.493553025709,9.16986956521739
,92,iShares STOXX Europe 600 Travel & Leisure UCITS ETF (DE),DE000A0H08S0,EXV9,iShares,Passive,Full Replication,Distributing,EUR,59.48513048,72.356465762,215.17400562,19.7574782608696
,93,iShares STOXX Europe 600 Basic Resources UCITS ETF (DE),DE000A0F5UK5,EXV6,iShares,Passive,Full Replication,Distributing,EUR,59.42650706000001,51.20423888000001,661.96237318,16.1844782608696
,94,Xtrackers MSCI Europe UCITS ETF 1C,LU0274209237,DBXA,Xtrackers,Passive,Full Replication,Accumulating,EUR,58.92211647,36.051556,2979.729112158435,12.6193043478261
,95,Xtrackers MSCI AC World ESG Screened UCITS ETF 1C,IE00BGHQ0G80,XMAW,Xtrackers,Passive,Optimised,Accumulating,EUR,58.51478365,59.83146038,1367.93664,15.3928695652174
,96,Lyxor MSCI New Energy ESG Filtered (DR) UCITS ETF - Dist,FR0010524777,LYM9,Lyxor,Passive,Full Replication,Distributing,EUR,57.76431754,38.963901915,1347.477476376,31.9113043478261
,97,Lyxor MSCI World UCITS ETF - Dist,FR0010315770,LYYA,Lyxor,Passive,Swap-based,Distributing,EUR,57.2104484,61.9129403,4132.579428278,8.93765217391304
,98,Xtrackers II Eurozone Government Bond 5-7 UCITS ETF 1C,LU0290357176,DBXR,Xtrackers,Passive,Optimised,Accumulating,EUR,56.99406591,13.22069441,989.4597679005001,8.78169565217391
,99,iShares Gold Producers UCITS ETF USD (Acc),IE00B6R52036,IS0E,iShares,Passive,Full Replication,Accumulating,EUR,56.685893158,40.690546226,2037.930841816052,54.0125652173913
,100,iShares EUR Govt Bond 1-3yr UCITS ETF EUR (Dist),IE00B14X4Q57,IBCA,iShares,Passive,Optimised,Distributing,EUR,56.603513125,42.262791725,2156.9837321,5.06017391304348
,101,iShares Edge MSCI World Momentum Factor UCITS ETF USD (Acc),IE00BP3QZ825,IS3R,iShares,Passive,Optimised,Accumulating,EUR,55.95499216,62.10157656000001,2067.298043068192,13.3860869565217
,102,Amundi Index MSCI Europe SRI PAB UCITS ETF DR (C),LU1861137484,MIVB,Amundi,Passive,Full Replication,Accumulating,EUR,55.92718694,38.40128244,2477.285609626805,9.84408695652174
,103,iShares Automation & Robotics UCITS ETF USD (Acc),IE00BYZK4552,2B76,iShares,Passive,Optimised,Accumulating,EUR,55.784294875,79.432427708,3044.570690721556,17.0175652173913
,104,UBS ETF (LU) MSCI EMU Socially Responsible UCITS ETF (EUR) A-dis,LU0629460675,UIMR,UBS ETF,Passive,Full Replication,Distributing,EUR,54.93396689,56.18900462,1108.593169,10.1806956521739
,105,SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPY5,SPDR,Passive,Full Replication,Distributing,EUR,54.65198764,43.21145695000001,5360.573037483108,6.51252173913044
,106,Invesco EURO STOXX 50 UCITS ETF Acc,IE00B60SWX25,SC0D,Invesco,Passive,Swap-based,Accumulating,EUR,54.17826315,30.47801351,207.45478938,8.95730434782609
,107,L&G DAX Daily 2x Short UCITS ETF,IE00B4QNHZ41,DES2,L&G ETF,Passive,Swap-based,Accumulating,EUR,53.7915441025,65.89471293199999,44.12905443,17.2460454545455
,108,SPDR MSCI ACWI UCITS ETF,IE00B44Z5B48,SPYY,SPDR,Passive,Optimised,Accumulating,EUR,53.71336006,55.38048908,2415.944136627331,11.1651739130435
,109,Vanguard FTSE Developed World UCITS ETF,IE00BKX55T58,VGVE,Vanguard,Passive,Optimised,Distributing,EUR,53.53688335,57.43664214,1355.955841,8.34369565217391
,110,Xtrackers MSCI World Swap UCITS ETF 1C,LU0274208692,DBXW,Xtrackers,Passive,Swap-based,Accumulating,EUR,53.20226820400001,83.526233414,3121.788050869164,9.92060869565217
,111,Vanguard FTSE All-World High Dividend Yield UCITS ETF,IE00B8GKDB10,VGWD,Vanguard,Passive,Optimised,Distributing,EUR,50.84492163,46.23317914,2296.68976,19.956347826087
,112,iShares STOXX Europe 600 Telecommunications UCITS ETF (DE),DE000A0H08R2,EXV2,iShares,Passive,Full Replication,Distributing,EUR,50.539353353,24.587294865,286.19088542,8.87463636363636
,113,iShares Nasdaq-100 UCITS ETF EUR Hedged (Acc),IE00BYVQ9F29,NQSE,iShares,Passive,Full Replication,Accumulating,EUR,50.457866214,44.166273128,241.99014619,15.1901363636364
,114,iShares STOXX Global Select Dividend 100 UCITS ETF (DE),DE000A0F5UH1,ISPA,iShares,Passive,Full Replication,Distributing,EUR,49.83738642,69.62598273,1942.2577548,19.8689565217391
,115,Amundi EURO STOXX 50 UCITS ETF DR - EUR (C),LU1681047236,V50A,Amundi,Passive,Full Replication,Accumulating,EUR,49.21382479,19.02513781,2245.953003097618,12.588
,116,UBS ETF (IE) MSCI ACWI Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BDR55927,AW1R,UBS ETF,Passive,Full Replication,Accumulating,EUR,48.167959616,46.971382404,1111.2583587394,20.5395217391304
,117,iShares Edge MSCI Europe Momentum Factor UCITS ETF EUR (Acc),IE00BQN1K786,CEMR,iShares,Passive,Optimised,Accumulating,EUR,48.105752984,23.066787393,423.55118062,10.2745217391304
,118,iShares Global Water UCITS ETF USD (Dist),IE00B1TXK627,IQQQ,iShares,Passive,Full Replication,Distributing,EUR,47.98432656,62.54714479,2063.161141023331,15.1310434782609
,119,VanEck Gold Miners UCITS ETF,IE00BQQP9F84,G2X,VanEck,Passive,Full Replication,Accumulating,EUR,47.971906115,26.74641939,846.9668799387441,37.3066086956522
,120,Vanguard S&P 500 UCITS ETF (USD) Accumulating,IE00BFMXXD54,VUAA,Vanguard,Passive,Full Replication,Accumulating,EUR,47.879015534,37.599568842,4529.020097,6.40673913043478
,121,VanEck Global Mining UCITS ETF,IE00BDFBTQ78,WMIN,VanEck,Passive,Full Replication,Accumulating,EUR,47.15129003,14.382715035,387.8014833528511,58.9285217391304
,122,iShares S&P 500 EUR Hedged UCITS ETF (Acc),IE00B3ZW0K18,IBCF,iShares,Passive,Optimised,Accumulating,EUR,46.827437437,45.53587668599999,5055.01710632,11.4379565217391
,123,iShares EUR Corp Bond 0-3yr ESG UCITS ETF,IE00BYZTVV78,QDVL,iShares,Passive,Optimised,Distributing,EUR,46.4843999959,50.8652948739,2430.8478293,7.07895652173913
,124,PIMCO Euro Short Maturity UCITS ETF,IE00B5ZR2157,PJS1,PIMCO,Active,Full Replication,Distributing,EUR,46.383589148,5.40388333,1632.45141378,8.363
,125,iShares STOXX Europe 600 Technology UCITS ETF (DE),DE000A0H08Q4,EXV3,iShares,Passive,Full Replication,Distributing,EUR,46.06328111,29.23003179,173.95338877,11.5665652173913
,126,L&G Cyber Security UCITS ETF,IE00BYPLS672,USPY,L&G ETF,Passive,Full Replication,Accumulating,EUR,46.026809763,43.135456692,2887.564082488063,34.4992608695652
,127,Lyxor EURO STOXX Banks (DR) UCITS ETF - Acc,LU1829219390,LYBK,Lyxor,Passive,Full Replication,Accumulating,EUR,45.8704796,20.02391744,1316.8397654203,21.4891304347826
,128,SPDR S&P US Dividend Aristocrats UCITS ETF,IE00B6YX5D40,SPYD,SPDR,Passive,Full Replication,Distributing,EUR,45.79683189,33.25183989,3411.292806530943,12.4214782608696
,129,Xtrackers MSCI World Health Care UCITS ETF 1C,IE00BM67HK77,XDWH,Xtrackers,Passive,Optimised,Accumulating,EUR,45.15830606,44.184718925,1898.025596349104,15.2633043478261
,130,Xtrackers MSCI World UCITS ETF 1D,IE00BK1PV551,XDWL,Xtrackers,Passive,Optimised,Distributing,EUR,44.916247402,56.532072624,1160.537093192125,8.75386956521739
,131,Xtrackers S&P 500 Equal Weight UCITS ETF 1C,IE00BLNMYC90,XDEW,Xtrackers,Passive,Full Replication,Accumulating,EUR,44.70413498,72.11496385,4305.033773863133,12.7622173913043
,132,iShares EUR Corp Bond Large Cap UCITS ETF EUR (Dist),IE0032523478,IBCS,iShares,Passive,Optimised,Distributing,EUR,44.44635425,24.28583345,2410.71618106,16.3860869565217
,133,Lyxor ShortDAX Daily (-1x) Inverse UCITS ETF,LU0603940916,C004,Lyxor,Passive,Swap-based,Distributing,EUR,44.190213136,23.366730198,86.90924462000001,21.15435
,134,Invesco EURO STOXX 50 UCITS ETF Dist,IE00B5B5TG76,S6X0,Invesco,Passive,Swap-based,Distributing,EUR,43.95651303499999,22.686124555,74.55666475,9.03973913043478
,135,Invesco EURO STOXX Optimised Banks UCITS ETF Acc,IE00B3Q19T94,S7XE,Invesco,Passive,Swap-based,Accumulating,EUR,43.95017953,49.50083038,310.4771888400001,14.888347826087
,136,Amundi MSCI Emerging Markets UCITS ETF - EUR (C),LU1681045370,AMEM,Amundi,Passive,Swap-based,Accumulating,EUR,43.7821637717,39.9713862916,2204.808699132365,14.5396956521739
,137,Amundi MSCI EM Asia UCITS ETF - EUR (C),LU1681044480,AMEA,Amundi,Passive,Swap-based,Accumulating,EUR,43.49638565999999,19.976164605,1392.193450087241,16.4510869565217
,138,Xtrackers MSCI World ESG UCITS ETF,IE00BZ02LR44,XZW0,Xtrackers,Passive,Optimised,Accumulating,EUR,43.22290535499999,39.34370467,2180.509085487639,12.3479130434783
,139,iShares Core Global Aggregate Bond UCITS ETF EUR Hedged (Acc),IE00BDBRDM35,EUNA,iShares,Passive,Optimised,Accumulating,EUR,43.1871113621,47.6784793556,1589.00844718,14.5652173913043
,140,Xtrackers MSCI World Value UCITS ETF 1C,IE00BL25JM42,XDEV,Xtrackers,Passive,Optimised,Accumulating,EUR,43.07526147999999,37.56453742,1279.695673665625,12.7249130434783
