XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Turnover Report: January 2016,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Product Family,Replication,"Income
Treatment",Xetra Order Book Turnover in MEUR,,,,AuM,XLM*
,,,,,01/2016,12/2015,Change (%),Market Share,in MEUR,"100,000€"
iShares Core DAX UCITS ETF (DE),DE0005933931,iShares,Full Replication,Accumulating,1729.877076501,1557.594910321,0.11060781274926912,0.09948211584019094,8690.74294624,4.07245
iShares STOXX Europe 600 UCITS ETF (DE),DE0002635307,iShares,Full Replication,Distributing,1015.999905837,649.8892849199999,0.5633430638298147,0.05842832516778605,5646.44499702,6.0963
Deka DAX UCITS ETF,DE000ETFL011,Deka ETFs,Full Replication,Accumulating,972.285437167,961.71071986,0.010995736127948463,0.055914384787168016,1221.884362,5.24325
iShares EURO STOXX 50 UCITS ETF (DE),DE0005933956,iShares,Full Replication,Distributing,941.634040363,1232.060666073,-0.23572428996998118,0.0541516781481004,7426.50386724,6.02655
db x-trackers DAX UCITS ETF (DR),LU0274211480,db X-trackers,Full Replication,Accumulating,836.6308049529999,714.083507553,0.1716147986948211,0.048113131149268934,4948.0400656192,4.6287
iShares EURO STOXX 50 UCITS ETF (Dist),IE0008471009,iShares,Full Replication,Distributing,498.729824199,426.800369161,0.1685318482254321,0.028681054173096503,5943.56177419,7.9148
iShares MDAX UCITS ETF (DE) ,DE0005933923,iShares,Full Replication,Accumulating,391.460592509,252.82240399900002,0.5483619581061665,0.0225121938083718,1541.65559124,6.25595
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0380865021,db X-trackers,Full Replication,Accumulating,364.681688995,329.02795259500004,0.10836081286955612,0.020972187285572198,2944.6359325189,7.45705
Deka EURO STOXX 50 UCITS ETF,DE000ETFL029,Deka ETFs,Full Replication,Distributing,343.02313227999997,371.016425975,-0.07545028126837239,0.019726642687448996,1082.2694831099998,10.00115
db x-trackers ShortDAX Daily UCITS ETF,LU0292106241,db X-trackers,Swap-based,Accumulating,335.11966872100004,226.222158815,0.481374196393618,0.019272128729205498,353.1551075127,7.042750000000001
Deka DAX (ausschüttend) UCITS ETF,DE000ETFL060,Deka ETFs,Full Replication,Distributing,269.55517086799995,305.97786669,-0.11903702779554814,0.015501632513596311,552.64656937,6.748700000000001
iShares EURO STOXX Banks 30-15 UCITS ETF (DE) ,DE0006289309,iShares,Full Replication,Distributing,247.059400866,259.009623505,-0.046138141422259915,0.014207941286830143,848.26675428,14.42625
db x-trackers MSCI Emerging Markets Index UCITS ETF,LU0292107645,db X-trackers,Swap-based,Accumulating,218.732860954,152.020134573,0.43884138484935065,0.012578932981467037,1286.091297192101,11.82005
db x-trackers EURO STOXX 50 UCITS ETF (DR),LU0274211217,db X-trackers,Full Replication,Distributing,196.32947514,342.399290856,-0.42660665374284135,0.011290554603005098,2409.6880423224,9.832749999999999
iShares MSCI Japan EUR Hedged UCITS ETF,DE000A1H53P0,iShares,Optimised,Accumulating,195.754091101,98.02996155,0.9968802191272512,0.011257465302962939,3027.40692502,15.20405
ComStage DAX TR UCITS ETF,LU0378438732,ComStage ETF,Swap-based,Accumulating,185.409197468,195.163031809,-0.049977878753932004,0.010662549097220638,662.9471816,7.001599999999999
db x-trackers STOXX Europe 600 UCITS ETF (DR),LU0328475792,db X-trackers,Optimised,Accumulating,164.255889558,81.24908842299999,1.0216336299411632,0.009446060448118274,1303.539898599,10.07695
db x-trackers ShortDAX x2 Daily UCITS ETF,LU0411075020,db X-trackers,Swap-based,Accumulating,143.236172047,71.814951036,0.9945174365599354,0.008237254342318546,91.6842912,15.7655
iShares S&P 500 UCITS ETF (Dist),IE0031442068,iShares,Full Replication,Distributing,134.62937408000002,150.29031510299998,-0.1042045923735464,0.0077422928887000714,8520.11811781,4.0119
SPDR S&P 500 UCITS ETF,IE00B6YX5C33,SPDR,Full Replication,Distributing,131.76833398,58.182516119999995,1.264741072871979,0.007577759624158908,969.3853548464821,4.4668
iShares EURO STOXX UCITS ETF (DE),DE000A0D8Q07,iShares,Full Replication,Distributing,122.827362271,139.93294464,-0.12224128072918672,0.007063580440353709,1099.81363873,20.89565
db x-trackers EURO STOXX 50 Short Daily UCITS ETF,LU0292106753,db X-trackers,Swap-based,Accumulating,116.82019013,31.611740555,2.6954684582061916,0.0067181187870831195,238.5420682768,13.5892
iShares Core MSCI World UCITS ETF,IE00B4L5Y983,iShares,Optimised,Accumulating,115.688093806,141.27449055399998,-0.18111122997268914,0.006653013965950844,5604.277744890001,11.6872
Lyxor UCITS ETF DAX ,LU0252633754,Lyxor ETF,Full Replication,Accumulating,113.051382407,90.39937327599999,0.2505770594431087,0.006501381441076284,1106.673597,6.637100000000001
iShares MSCI Emerging Markets UCITS ETF (Dist),IE00B0M63177,iShares,Optimised,Distributing,111.67925250100001,115.21499328499999,-0.03068820023496288,0.0064224727208494195,3107.0401171900003,12.7533
db x-trackers II EONIA UCITS ETF,LU0290358497,db X-trackers,Swap-based,Accumulating,107.121705128,99.22227992399999,0.07961342160299711,0.006160376377781495,541.943455746,0.52885
iShares STOXX Europe 50 UCITS ETF,IE0008470928,iShares,Full Replication,Distributing,104.72581387800001,54.296075856,0.9287915788932151,0.0060225929860533945,732.98860429,10.09795
Source EURO STOXX 50 UCITS ETF ,IE00B60SWX25,Source Markets,Swap-based,Accumulating,102.96261943,68.99252773,0.492373490545829,0.0059211948481697994,890.0573776900001,8.469249999999999
iShares MSCI Europe UCITS ETF (Dist),IE00B1YZSC51,iShares,Optimised,Distributing,93.00287970299999,50.02680206,0.8590610607381284,0.005348428150050603,5483.93335063,11.8264
Source STOXX Europe 600 UCITS ETF,IE00B60SWW18,Source Markets,Swap-based,Accumulating,89.15623789,34.0506182,1.6183441770816365,0.005127214705676501,508.74942435,9.9777
iShares Core S&P 500 UCITS ETF,IE00B5BMR087,iShares,Full Replication,Accumulating,88.26190095700001,65.619195302,0.34506222684979937,0.005075782999009328,11880.6809808,9.742099999999999
Lyxor UCITS ETF LevDAX ,LU0252634307,Lyxor ETF,Swap-based,Accumulating,86.67819564599999,76.113186004,0.138806561604776,0.004984706958205143,271.21901330000003,19.8277
Amundi ETF EURO STOXX 50 UCITS ETF,FR0010654913,Amundi ETF,Swap-based,Accumulating,84.877962686,144.109862682,-0.41101905791627913,0.004881178802188246,1412.92724272,8.01815
db x-trackers LevDAX Daily UCITS ETF,LU0411075376,db X-trackers,Swap-based,Accumulating,83.610199134,65.475321441,0.2769727172602181,0.0048082720030570986,100.6744815,18.85675
db x-trackers CAC 40 UCITS ETF (DR),LU0322250985,db X-trackers,Full Replication,Distributing,80.54602876,19.19780377,3.1955855849442303,0.0046320570822160605,85.2278438195,9.7142
Lyxor UCITS ETF MSCI Emerging Markets ,FR0010429068,Lyxor ETF,Swap-based,Accumulating,79.235198867,72.115722202,0.09872294761269895,0.004556673615359573,838.5889119,9.982299999999999
Source EURO STOXX Optimised Banks UCITS ETF ,IE00B3Q19T94,Source Markets,Swap-based,Accumulating,77.475216035,121.17355205,-0.36062602173260294,0.00445546017172928,166.61189528999998,13.7964
iShares STOXX Europe 600 Oil & Gas UCITS ETF (DE),DE000A0H08M3,iShares,Full Replication,Distributing,76.254319446,98.33233559600001,-0.22452447626900573,0.004385248607251263,461.06257313,25.22515
iShares Euro High Yield Corporate Bond UCITS ETF,IE00B66F4759,iShares,Optimised,Distributing,74.586498005,66.75620494,0.11729685760354114,0.004289335199270901,3769.06580957,12.655
Source S&P 500 UCITS ETF ,DE000A1JM6F5,Source Markets,Swap-based,Accumulating,71.34985062999999,57.864328799999996,0.23305414768761645,0.0041032014366657096,2166.44506345975,7.080850000000001
iShares MSCI World EUR Hedged UCITS ETF,DE000A1H53Q8,iShares,Optimised,Accumulating,68.310761012,45.74887572,0.4931680819893163,0.003928428864941639,587.1139167,25.3053
iShares MSCI World UCITS ETF (Dist),IE00B0M62Q58,iShares,Optimised,Distributing,67.038340573,92.246664455,-0.2732708443273544,0.0038552542566243453,5506.75916042,8.971499999999999
db x-trackers MSCI World Index UCITS ETF,LU0274208692,db X-trackers,Swap-based,Accumulating,66.026408915,69.019593214,-0.04336716806949903,0.0037970598890643484,1698.070997977344,11.4641
Lyxor UCITS ETF EURO STOXX 50 Daily Double Short ,FR0010424143,Lyxor ETF,Swap-based,Accumulating,63.961608655,34.308095258,0.864329924876414,0.0036783169440062764,111.135995,24.08935
ETFS DAX® Daily 2x Long GO UCITS ETF,DE000A0X8994,ETF Securities,Swap-based,Accumulating,63.788964068999995,70.31597719400001,-0.09282404064430694,0.003668388464730527,63.41841642,19.61
