European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
April 2009,,,,,
,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,
,,04/2009,03/2009,Change (%),Market Share
ComStage ETF ATX,LU0392496690,0.2494055,0.159354348,0.5651000624093419,1.0054344478940467e-05
ComStage ETF Commerzbank EONIA Index TR,LU0378437684,51.693851605999996,38.211127468,0.35284811078372735,0.0020839467914298354
ComStage ETF Commerzbank FED Funds Effective Rate Index TR,LU0378437767,0.23121,8.69328516,-0.973403610287184,9.320824869442837e-06
ComStage ETF DAX TR,LU0378438732,55.412778147,14.285258661,2.8790181866487097,0.00223386878005915
ComStage ETF DJ EURO STOXX 50 Leveraged TR,LU0392496930,1.291871465,0.80672339,0.6013809454564099,5.2079528044183e-05
ComStage ETF DJ EURO STOXX 50 Short TR,LU0392496856,17.852554513,4.984791156,2.5814047077000555,0.0007196943648105806
ComStage ETF DJ EURO STOXX 50 TR,LU0378434079,17.953801063,13.510290769,0.32889819841596935,0.0007237759415641177
ComStage ETF DJ EURO STOXX Select Dividend 30 TR,LU0378434236,0.131868025,0.170428728,-0.22625706037071402,5.316027710325287e-06
ComStage ETF DJ STOXX 600 Automobiles & Parts TR,LU0378435043,0.90347962,0.019543,45.230344368827716,3.64221932923782e-05
ComStage ETF DJ STOXX 600 Banks TR,LU0378435399,3.637333644,4.325822356,-0.1591578792053383,0.0001466327143612142
ComStage ETF DJ STOXX 600 Basic Resources TR,LU0378435472,0.749225853,0.674271283,0.11116381772408945,3.020372372938853e-05
ComStage ETF DJ STOXX 600 Chemicals TR,LU0378435555,0.25789966000000003,0.009224284,26.958772735097927,1.0396771613463311e-05
ComStage ETF DJ STOXX 600 Construction & Materials TR,LU0378435639,1.51989472,0.0823925,17.447003307339866,6.127188488867633e-05
ComStage ETF DJ STOXX 600 Financial Services TR,LU0378435712,0.32057959999999996,0.09294688000000001,2.4490625182900163,1.2923603253821359e-05
ComStage ETF DJ STOXX 600 Food & Beverage TR,LU0378435803,0.05518068,0.010234,4.3918975962478015,2.224512151104048e-06
ComStage ETF DJ STOXX 600 Health Care TR,LU0378435985,0.908529654,2.3515228870000002,-0.6136420108761629,3.66257765392046e-05
ComStage ETF DJ STOXX 600 Industrial Goods & Services TR,LU0378436017,0.02131,0,,8.590752042205218e-07
ComStage ETF DJ STOXX 600 Insurance TR,LU0378436108,0.02823987,0.45056293,-0.9373231393004302,1.138440736152557e-06
ComStage ETF DJ STOXX 600 Media TR,LU0378436363,0.1217,0.0023322,51.18248863733814,4.906121649631042e-06
ComStage ETF DJ STOXX 600 Oil & Gas TR,LU0378436447,0.674719116,4.611098192,-0.8536749624697647,2.7200115549938525e-05
ComStage ETF DJ STOXX 600 Personal & Household Goods TR,LU0378436520,0,0.001755,-1,0
ComStage ETF DJ STOXX 600 Real Estate TR,LU0378436793,0.007330199999999999,0.0067909,0.07941509961860715,2.955041324250243e-07
ComStage ETF DJ STOXX 600 Retail TR,LU0378436876,1.8779214,0,,7.570510137095673e-05
ComStage ETF DJ STOXX 600 Technology TR,LU0378437098,1.7840302,8.646847939999999,-0.7936785505678732,7.192004262790137e-05
ComStage ETF DJ STOXX 600 Telecommunications TR,LU0378437171,1.4756277990000002,0.003707,397.0652276773672,5.9487341754078096e-05
ComStage ETF DJ STOXX 600 TR,LU0378434582,11.579385778999999,0.76182073,14.199620229551906,0.0004668025904665711
ComStage ETF DJ STOXX 600 Travel & Leisure TR,LU0378437254,0.00192128,0.0019632,-0.0213528932355338,7.745302714053516e-08
ComStage ETF DJ STOXX 600 Utilities TR,LU0378437338,0.6063777260000001,9.617269675000001,-0.9369490773897842,2.4445052501089895e-05
ComStage ETF Dow Jones Industrial Average TR,LU0378437502,1.1889325759999998,0.74119039,0.6040852553417482,4.792972761762698e-05
ComStage ETF MSCI EM Eastern Europe TRN,LU0392495379,0.00156534,0.006463600000000001,-0.7578222662293459,6.310393149575558e-08
ComStage ETF MSCI EMU TRN,LU0392494729,0.003145,0,,1.2678514862850966e-07
ComStage ETF MSCI Europe Large Cap TRN,LU0392496187,0,0,,0
ComStage ETF MSCI Europe Mid Cap TRN,LU0392496260,0,0,,0
ComStage ETF MSCI Europe Small Cap TRN,LU0392496344,0.10937375,0.232775,-0.5301310278165611,4.40921054047932e-06
ComStage ETF MSCI Europe TRN,LU0392494646,0.009385852,0.4532868,-0.9792937892742519,3.783741306280428e-07
ComStage ETF MSCI Japan TRN,LU0392495452,0.002293,2.7424742,-0.9991638936840317,9.243826575681165e-08
ComStage ETF MSCI North America TRN,LU0392494992,1.3596576,1.09858097,0.23764896455470197,5.481220696339674e-05
ComStage ETF MSCI Pacific ex Japan TRN,LU0392495296,4.36952001,2.84517329,0.5357658619099435,0.0001761495211138623
ComStage ETF MSCI Pacific TRN,LU0392495023,0.01743656,0.25962997,-0.9328407271317715,7.029242770015664e-07
ComStage ETF MSCI Russia 30% Capped TRN,LU0392495536,0.00517802,3.2791919,-0.9984209463313203,2.0874277752031658e-07
ComStage ETF MSCI Taiwan TRN,LU0392495619,0.6466512,0.0033862750000000002,189.96239968697165,2.6068606837139626e-05
ComStage ETF MSCI USA Large Cap TRN,LU0392495882,1.0536,1.303345,-0.19161848934856074,4.247403262162092e-05
ComStage ETF MSCI USA Mid Cap TRN,LU0392495965,0.010361825000000002,0,,4.1771876715027263e-07
ComStage ETF MSCI USA Small Cap TRN,LU0392496005,0.06799002999999999,0.00798054,7.519477378723746,2.7408985878559077e-06
ComStage ETF MSCI USA TRN,LU0392495700,8.2298682,0.401644,19.49045473105536,0.0003317726750175025
